energy,tempo,danceability,liveness,valence,duration_ms,loudness,playlist_genre,track_name,track_artist,track_popularity,analysis_url
0.0137,137.908,0.148,0.119,0.0382,209250,-37.611,ambient,Echoes,Leya Watson,57,https://api.spotify.com/v1/audio-analysis/4TGVSsk5tV5rPA2eZ5QW2s
0.0142,76.382,0.341,0.113,0.0384,357747,-28.293,classical,"Ständchen in D Minor (After Schubert), S. 560","Franz Liszt, Lise de la Salle",53,https://api.spotify.com/v1/audio-analysis/3GecLjGMqzjmgkvy2v41Wf
0.0144,82.646,0.161,0.0836,0.0336,197400,-30.883,classical,Now Sleeps The Crimson Petal (Four Madrigals On Rose Texts): Now Sleeps The Crimson Petal,"Paul Mealor, Tenebrae, Nigel Short",34,https://api.spotify.com/v1/audio-analysis/53vD24j7PgGW5beqOxZska
0.0146,139.436,0.143,0.0849,0.0548,156081,-40.946,ambient,Subdue,Solen Taylor,49,https://api.spotify.com/v1/audio-analysis/0s2salZ3j2fGPJPVUPHJP1
0.0146,141.779,0.142,0.112,0.131,170500,-33.083,wellness,Orbital,Tranquomo,47,https://api.spotify.com/v1/audio-analysis/44MJQRHs2cF4a66b8japWK
0.0151,68.649,0.2,0.103,0.0656,131333,-35.53,classical,La Kanteletar: I. Herkä neito,"Veljo Tormis, Mikrokosmos, Loïc Pierre",32,https://api.spotify.com/v1/audio-analysis/0QXrJH7Whrm5xFioJtT1BV
0.0152,73.503,0.188,0.107,0.0435,158343,-32.487,ambient,Inner Self,Magnolia Dreams,54,https://api.spotify.com/v1/audio-analysis/5dCxYQPC6pn7FokFTaLL3R
0.0155,135.482,0.152,0.107,0.0891,202347,-37.541,wellness,Dancing Thoughts,Lotus Vega,47,https://api.spotify.com/v1/audio-analysis/2UfRc5564aGiVmeefaeOAg
0.0161,128.143,0.169,0.0805,0.0573,174267,-31.034,classical,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)","Camille Saint-Saëns, Yo-Yo Ma, Kathryn Stott",65,https://api.spotify.com/v1/audio-analysis/0jOnZhF75V68VsBObWx2XO
0.0164,138.053,0.204,0.111,0.037,182719,-45.193,ambient,Renascence,Dreamlifter,50,https://api.spotify.com/v1/audio-analysis/4cI5JUTZLfZA81q7pzN0ts
0.0168,68.643,0.0914,0.11,0.0296,162000,-37.17,ambient,Somnova,Reso Nata,45,https://api.spotify.com/v1/audio-analysis/5sOzPDUiz5ZTDoXUGCtNGu
0.017,69.119,0.147,0.11,0.155,216000,-30.996,wellness,"Floating, Flying",Michel LeBond,44,https://api.spotify.com/v1/audio-analysis/30UGQxzuYRKOziYOLFbYUY
0.0172,74.931,0.159,0.102,0.0297,215829,-31.017,ambient,"Study In Rituals, Prelude","Mari Samuelsen, Hakon Samuelsen, Johan Söderqvist, Uno Helmersson, TrondheimSolistene",18,https://api.spotify.com/v1/audio-analysis/6nQOHLEyMRpNRQZKeMskjt
0.0173,77.551,0.0913,0.0999,0.039,191571,-41.648,ambient,Torpor Voices,Ayla Nenura,44,https://api.spotify.com/v1/audio-analysis/4wWeuf4lp3yFxPwIvOqy42
0.0175,56.479,0.114,0.12,0.0928,246360,-33.957,classical,"Pelléas et Mélisande Suite, Op. 80: III. Sicilienne. Allegretto molto moderato","Gabriel Fauré, Berliner Philharmoniker, Daniel Barenboim",43,https://api.spotify.com/v1/audio-analysis/3ynbqSi0Z7e3FdcZrhOnQC
0.0176,125.793,0.491,0.0985,0.0901,346587,-26.911,classical,"Ravel: Pavane pour une infante défunte, M. 19","Maurice Ravel, Bertrand Chamayou",55,https://api.spotify.com/v1/audio-analysis/3MRQn2RYo2VLYMoStnLRxu
0.0193,100.334,0.2,0.0953,0.0382,222569,-17.298,ambient,Darf ich ...,"Arvo Pärt, Mari Samuelsen, TrondheimSolistene",14,https://api.spotify.com/v1/audio-analysis/78fpgzqnPdZqTK7RV0pdoK
0.0198,66.825,0.178,0.106,0.0395,138000,-37.017,wellness,Beyond Sleep,Heal Divisions,49,https://api.spotify.com/v1/audio-analysis/76o7AbUu5f5sM06b4g18OP
0.021,71.371,0.195,0.106,0.145,127972,-33.002,ambient,Radiance,Quiet Tones,44,https://api.spotify.com/v1/audio-analysis/2RE57iFY7fJ4xLoTx7V2rC
0.0217,104.541,0.278,0.0926,0.223,103091,-37.438,classical,Éphémère,Tony Anderson,61,https://api.spotify.com/v1/audio-analysis/4LurYqydfPdLc9IN7eQxTF
0.0217,142.924,0.137,0.0818,0.0974,174625,-36.422,ambient,luminesce,Flyndon,47,https://api.spotify.com/v1/audio-analysis/6WaUIATyui73xu1bzeGle3
0.0218,72.808,0.104,0.0836,0.0664,253293,-29.785,classical,Whitacre: The Seal Lullaby,"Eric Whitacre, Eric Whitacre Singers",44,https://api.spotify.com/v1/audio-analysis/1ZqzUiCQICQmjtpbFZYwnt
0.0233,137.355,0.151,0.107,0.0321,133250,-34.52,ambient,Just Breath,Silence Concertos,45,https://api.spotify.com/v1/audio-analysis/3B4AAJ9SGCAJ9tANwAKSZ6
0.0236,103.938,0.537,0.0794,0.111,148368,-29.056,lofi,a little sun nap,Kainbeats,54,https://api.spotify.com/v1/audio-analysis/7AoV9qLAx0n2B6IOqUDXFh
0.0238,75.7,0.133,0.0968,0.0973,169426,-34.081,wellness,Spirals,Hrothgar Tarek,55,https://api.spotify.com/v1/audio-analysis/78HCy9rFb20PwAJvk9Tv73
0.0243,69.172,0.131,0.0854,0.197,178804,-34.716,wellness,Quiet Dreams,Astred,49,https://api.spotify.com/v1/audio-analysis/1hLocT1ZOLgTPDVtsfLLwU
0.0251,126.31,0.234,0.101,0.04,220000,-28.627,classical,"Petite Suite de Concert, Op. 77: III. Un sonnet d'amour","Samuel Coleridge-Taylor, Chineke! Orchestra, Anthony Parnther",44,https://api.spotify.com/v1/audio-analysis/57RRXysNvNZl8f5KPwEvuU
0.0254,53.829,0.426,0.0978,0.246,179003,-28.77,electronic,Song For O,Ward Dhoore,11,https://api.spotify.com/v1/audio-analysis/0e7clPAilf8eHxniTElPms
0.0277,80.021,0.543,0.179,0.0681,166625,-21.2,lofi,afternoon walk,herbstreit,52,https://api.spotify.com/v1/audio-analysis/1dnSIg4ulPAEIWDmuWA5Cf
0.0277,124.035,0.489,0.128,0.0861,159677,-33.191,electronic,Exist,Giuliano Poles,14,https://api.spotify.com/v1/audio-analysis/43zP7NSI8gSvjFlY5zXsLh
0.028,130.02,0.639,0.116,0.4,91303,-29.729,classical,See You Tomorrow,Evgeny Grinko,67,https://api.spotify.com/v1/audio-analysis/63UlcXS3kWJXph9FL5zeWA
0.0281,115.416,0.51,0.228,0.239,111433,-19.711,world,晨风,赵燮,34,https://api.spotify.com/v1/audio-analysis/10Rvl2wSWYXxIP1fadu6J5
0.0285,73.187,0.151,0.12,0.0871,183000,-30.539,wellness,Huzurlu,Aidin,55,https://api.spotify.com/v1/audio-analysis/5AE2Q5ecdUUPxjNbIknTNW
0.0286,87.516,0.111,0.0671,0.0334,275402,-30.35,classical,Shenandoah,"Traditional, Westminster Choir, James Jordan, Gregory Stout",32,https://api.spotify.com/v1/audio-analysis/3GSRFohtLOIGDDsTi0C42D
0.0287,76.618,0.154,0.131,0.0386,371667,-26.958,classical,Piano Concerto in One Movement: Adagio cantabile,"Florence Beatrice Price, Jeneba Kanneh-Mason, Chineke! Orchestra, Leslie Suganandarajah",43,https://api.spotify.com/v1/audio-analysis/3Yf8ais15iSDj9i0at2fOC
0.0292,136.732,0.279,0.104,0.0338,293147,-26.804,classical,"Liebestraum No. 3 in A-Flat Major, S. 541 / 3","Franz Liszt, Lang Lang",60,https://api.spotify.com/v1/audio-analysis/2u9VGZmVz7Rm01SfDgzcfA
0.0293,57.809,0.064,0.0978,0.0322,333493,-24.309,classical,Stardust,"Taylor Scott Davis, VOCES8",35,https://api.spotify.com/v1/audio-analysis/3Ox9FXYffPUB44mqxXJrxs
0.0293,94.383,0.117,0.0973,0.0615,123636,-27.884,electronic,petals,springwell.,12,https://api.spotify.com/v1/audio-analysis/5kTpPuLVpSkJElnLmZXOBL
0.0294,136.585,0.159,0.11,0.0311,138750,-33.472,ambient,Noctis,Spatia Sonica,52,https://api.spotify.com/v1/audio-analysis/67w1r47H4szGAGCbFOHnGr
0.0301,104.157,0.149,0.113,0.0342,154760,-25.001,classical,The Promised Light of Life,"Cheryl Frances-Hoad, Owain Park, The Gesualdo Six",25,https://api.spotify.com/v1/audio-analysis/4QdX71tgddOK3p643nbFNE
0.0304,130.244,0.219,0.149,0.114,251067,-35.2,classical,Poa Alpina,Biosphere,42,https://api.spotify.com/v1/audio-analysis/4K4kedXFAuW6gn8iwgGFTw
0.0306,125.61,0.289,0.102,0.118,212067,-30.79,classical,"Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise""","Ludwig van Beethoven, Igor Levit",63,https://api.spotify.com/v1/audio-analysis/3zLTPuucd3e6TxZnu2dlVS
0.0319,79.893,0.5,0.0932,0.0599,117000,-23.802,lofi,Glum Look,drawn animal,40,https://api.spotify.com/v1/audio-analysis/4ZbgM8IdNDQ1G9atMLvKBf
0.0324,78.513,0.0716,0.0939,0.0368,198000,-33.086,ambient,Ancient Ruins,Slumber Boy,30,https://api.spotify.com/v1/audio-analysis/1HoTlNbrP4TvyexOygEiQ9
0.0325,126.368,0.359,0.0976,0.326,182000,-29.901,electronic,No3 | Madrugada,Andreas Hauschild,27,https://api.spotify.com/v1/audio-analysis/7C0H5m3j0JkkwNgN7l6va5
0.0331,73.003,0.173,0.111,0.248,270157,-25.129,electronic,Sense of Perception,Charlie Ryder,15,https://api.spotify.com/v1/audio-analysis/5sM3sfrkHJVgxhiOOiic1v
0.0336,67.359,0.0939,0.0954,0.0516,207267,-24.041,classical,"Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande","George Frideric Handel, Alexander Briger, Academy of St. Martin in the Fields",63,https://api.spotify.com/v1/audio-analysis/1upQiytDIEZfl9ItruoXuC
0.0341,81.658,0.266,0.106,0.0738,98493,-23.265,world,A Ri Rang,Hideo Osaka Ensemble,28,https://api.spotify.com/v1/audio-analysis/6iWa5JqjmS5DZeRKtWA0Cu
0.0348,72.346,0.531,0.105,0.089,110004,-29.018,electronic,Latitude,George Ian Hewitt,12,https://api.spotify.com/v1/audio-analysis/4yq6uDtC2FKIivqwlAWUb9
0.0354,73.968,0.1,0.125,0.0426,906000,-17.211,classical,"Symphony No. 8 in B Minor, D. 759 ""Unfinished"": I. Allegro moderato","Franz Schubert, Wiener Philharmoniker, Josef Krips",38,https://api.spotify.com/v1/audio-analysis/52GmHO5DikTIKc3yBmTTT1
0.0379,61.028,0.538,0.0846,0.0422,161311,-22.543,lofi,trail running,le gronk,54,https://api.spotify.com/v1/audio-analysis/3596EdDGZEzM9UPr9w2I0w
0.0379,67.539,0.462,0.0586,0.475,120004,-25.122,world,跳舞的叶子,浩宇,33,https://api.spotify.com/v1/audio-analysis/4GqFlXc78N9wqwIl2SU46Y
0.0388,140.96,0.19,0.0956,0.117,120000,-34.654,classical,"I Thought About Death, About Time",Benjamin Gustafsson,53,https://api.spotify.com/v1/audio-analysis/4JOoSceuUVZwJ3CCNWNc0n
0.039,128.309,0.188,0.168,0.0806,145090,-32.36,electronic,Cavendish Creek,Charlie Ryder,22,https://api.spotify.com/v1/audio-analysis/7ylkSbCI3Exq5lyMzum3jP
0.0391,67.4,0.252,0.359,0.13,153533,-21.635,ambient,The Mist: Pt. 3,"Frans Bak, Mari Samuelsen, Hakon Samuelsen, Keld Haaning Ibsen, TrondheimSolistene",17,https://api.spotify.com/v1/audio-analysis/1wCajGSdprYHaLqsPsaY0n
0.0398,126.947,0.166,0.1,0.0365,175000,-31.035,wellness,Cavern,Lux Alba,45,https://api.spotify.com/v1/audio-analysis/0W5UA7hd3hwOUwayBTFlFq
0.04,135.965,0.44,0.111,0.249,193749,-16.887,ambient,Lights Are On,Tom Rosenthal,77,https://api.spotify.com/v1/audio-analysis/4IhTXiZLKATmwhMZIb1GQN
0.0401,131.903,0.746,0.122,0.316,134542,-24.322,lofi,favour the brave,Rustique Beats,48,https://api.spotify.com/v1/audio-analysis/2TLObOpKa82LXdJwzEgP2M
0.0408,130.014,0.643,0.0959,0.152,187023,-17.989,lofi,Softly Whispering,Convivial,51,https://api.spotify.com/v1/audio-analysis/6CVpyt67DY1JwuR8prqPmP
0.0411,87.315,0.184,0.11,0.0356,91840,-34.094,classical,Resignación,Murcof,35,https://api.spotify.com/v1/audio-analysis/0WLvjy4ORj6Bw1I7LHEn0I
0.0422,130.436,0.519,0.124,0.397,252947,-10.778,jazz,My Romance - Remastered 2006,Gene Ammons,53,https://api.spotify.com/v1/audio-analysis/6rK27cC9hX0e1Chrnxo9Vn
0.0422,134.837,0.156,0.113,0.0392,320707,-28.174,classical,The Day Is Done (2006),"Stephen Paulus, Stephen Layton, The Choir Of Trinity College, Cambridge",28,https://api.spotify.com/v1/audio-analysis/1l8Pv9SFF7ts5odswk3c51
0.0424,139.169,0.166,0.078,0.0354,173875,-31.01,classical,Waves of the Unconscious Mind,Sol Reya,56,https://api.spotify.com/v1/audio-analysis/3eb7YLFzZGU7caNDQbZDfh
0.0429,69.569,0.196,0.152,0.0575,214334,-19.749,electronic,The Ends,Luke Howard,24,https://api.spotify.com/v1/audio-analysis/6k7kaov8nnc7SQkX2DWCCq
0.0445,70.694,0.267,0.104,0.241,129532,-30.101,electronic,Chapter Three,Sarah Watson,39,https://api.spotify.com/v1/audio-analysis/2gKdEkvc4AJarxH6KRm4U8
0.0455,71.045,0.615,0.0899,0.038,159750,-17.469,lofi,camping trip,Collinsworthy,50,https://api.spotify.com/v1/audio-analysis/1SadNNfKugUYlaXTZO9g7c
0.0455,142.405,0.137,0.11,0.0388,164348,-30.204,ambient,Nightlight,DEX 1200,49,https://api.spotify.com/v1/audio-analysis/2g70d5Z9qEF34gLIqxWMg3
0.0457,128.594,0.451,0.102,0.128,172560,-18.026,gaming,The Last of Us Part II,Gustavo Santaolalla,48,https://api.spotify.com/v1/audio-analysis/0NsG1b9koK74vTJ2VJUJQU
0.0476,131.97,0.162,0.107,0.0538,251573,-24.307,classical,Fljótavík (Arr. Lawson for Ensemble),"Jónsi, Georg Holm, Kjartan Sveinsson, Orri Pall Dyrason, VOCES8, Thomas Gould, Emma Denton, Sam Becker",32,https://api.spotify.com/v1/audio-analysis/2f9SS1yJpq3452wIbVQeT1
0.048,119.954,0.836,0.101,0.228,120458,-14.768,lofi,watercolour,Zoe Reed,52,https://api.spotify.com/v1/audio-analysis/0x0XaXiKrUFoCTnrDFXgdt
0.0497,72.674,0.18,0.0637,0.073,409067,-30.856,classical,Melancholia II,William Basinski,39,https://api.spotify.com/v1/audio-analysis/243SYVzBHECQf3paZxeHGd
0.0503,52.248,0.0642,0.302,0.0354,166000,-24.963,electronic,Northern,Sailsetter,35,https://api.spotify.com/v1/audio-analysis/06MlFhCl7jYNOlHgmNsooS
0.0516,87.587,0.27,0.112,0.199,64788,-33.766,classical,Waltz,Fabrizio Paterlini,71,https://api.spotify.com/v1/audio-analysis/73fZnvwSUlWwt9LLRkknzs
0.0516,144.085,0.691,0.104,0.309,163320,-17.195,lofi,Beyond the garden,Dizzy Boy,48,https://api.spotify.com/v1/audio-analysis/2qpqbfuEx0umWCplWvt8Ym
0.0517,125.964,0.581,0.0896,0.0506,152000,-26.309,lofi,Afterhours,cxlt.,40,https://api.spotify.com/v1/audio-analysis/1xBkC38ApG8XRhLCDOtVId
0.0518,111.893,0.335,0.107,0.299,124324,-26.628,lofi,Snooze Groove,Dozy Duzzn,50,https://api.spotify.com/v1/audio-analysis/0Pvu5OJLVcukLnrLFZ8YgH
0.0519,70.798,0.121,0.0841,0.131,185333,-23.796,electronic,New Mercies,Anneline Hugo,14,https://api.spotify.com/v1/audio-analysis/7m11ZzNMFpQa7OM7Zg49UO
0.0523,82.015,0.0783,0.0806,0.0327,583293,-23.247,classical,Mahler: Symphony No. 5 in C-Sharp Minor: IV. Adagietto. Sehr langsam,"Gustav Mahler, Daniel Barenboim, Chicago Symphony Orchestra",55,https://api.spotify.com/v1/audio-analysis/0cqcRqZgkNHanWQ8slYA0v
0.0525,66.754,0.0658,0.115,0.0389,145267,-26.699,electronic,Resonance,Christopher Galovan,37,https://api.spotify.com/v1/audio-analysis/3EzLqzSVxa4Bf1FI7UiCdJ
0.0525,88.316,0.205,0.103,0.0511,174653,-23.841,classical,"Rhapsody on a Theme of Paganini, Op. 43: Variation No. 18 Andante cantabile","Sergei Rachmaninoff, Daniil Trifonov, Philadelphia Orchestra, Yannick Nézet-Séguin",53,https://api.spotify.com/v1/audio-analysis/419qlOGNXoyICx4jO0hqaj
0.0539,132.747,0.196,0.116,0.0482,236907,-28.217,classical,The Road Home,"Stephen Paulus, Conspirare, Craig Hella Johnson",39,https://api.spotify.com/v1/audio-analysis/3vA1AS2PWl4RePRCiR36lb
0.0545,140.966,0.194,0.0551,0.0385,644273,-24.877,classical,"Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto","Sergei Rachmaninoff, Valentina Lisitsa, London Symphony Orchestra, Michael Francis",60,https://api.spotify.com/v1/audio-analysis/4rrrn8OLrttq7r9RgNXalU
0.0551,130.006,0.656,0.0807,0.194,45466,-26.03,lofi,2AM Study,LoFi Waiter,47,https://api.spotify.com/v1/audio-analysis/4NdgaGjCLJ4qDfcmBBMBB4
0.0557,71.766,0.127,0.103,0.0644,228000,-30.658,ambient,Yoga,Cosmic Nuit,44,https://api.spotify.com/v1/audio-analysis/1OVUdRhh2HebvcNyzOYNwO
0.0558,77.977,0.603,0.311,0.0346,190000,-16.649,lofi,Tiger Tales (of the Concrete Jungle),Tigerpalm*Bay,57,https://api.spotify.com/v1/audio-analysis/2Jtxx7JTFeEq7vGG5mxgMV
0.0559,95.217,0.396,0.11,0.278,78413,-20.707,classical,Oceans Apart,Ben Crosland,70,https://api.spotify.com/v1/audio-analysis/1yqM5O07lL7R6UAdK5jvrR
0.0561,79.764,0.319,0.388,0.082,242652,-23.023,ambient,listen before i go,Billie Eilish,74,https://api.spotify.com/v1/audio-analysis/0tMSssfxAL2oV8Vri0mFHE
0.0581,134.343,0.64,0.104,0.476,119917,-14.81,lofi,late night walking,Rustique Beats,52,https://api.spotify.com/v1/audio-analysis/0jaGw9MKg6t9z9wfzWAK0a
0.0582,132.614,0.191,0.0941,0.0454,357707,-25.398,classical,Nuvole Bianche,Ludovico Einaudi,70,https://api.spotify.com/v1/audio-analysis/3weNRklVDqb4Rr5MhKBR3D
0.0586,173.732,0.196,0.0845,0.0351,185522,-29.575,electronic,milkyway,"Øneheart, Antent, Dean Korso",42,https://api.spotify.com/v1/audio-analysis/3tCzuqq5Kp2IBDYkhsgYoX
0.0611,79.45,0.0873,0.0942,0.0344,307280,-24.177,classical,Stopping by Woods on a Snowy Evening,"Rebecca Dale, Robert Frost, Tenebrae, Nigel Short",28,https://api.spotify.com/v1/audio-analysis/0pE7ijJ1Wi5f7Ua60Xa3RO
0.0611,171.707,0.369,0.115,0.0793,116512,-24.461,lofi,Low Battery,jeppa.,55,https://api.spotify.com/v1/audio-analysis/1D4S66ipaVqV9du7elf89y
0.0616,54.998,0.222,0.099,0.0393,148770,-23.261,lofi,cocoon,sellar,55,https://api.spotify.com/v1/audio-analysis/79nz6puC2rx26h5JHH2sju
0.0616,209.852,0.387,0.058,0.279,178973,-23.838,classical,Pink And Golden Billows,Brambles,47,https://api.spotify.com/v1/audio-analysis/2fWCXfSnr07XKJAfPWlevl
0.0619,60.705,0.336,0.11,0.197,190400,-20.494,jazz,Alone Together - Rudy Van Gelder Remaster 2006,Kenny Dorham,54,https://api.spotify.com/v1/audio-analysis/3GOZbK2epuHzCt5YvvVFHO
0.0621,68.537,0.248,0.144,0.0398,93657,-31.174,classical,Ultraviolet,James Heather,62,https://api.spotify.com/v1/audio-analysis/26g48sI8nJSWGtLecKZrej
0.0624,69.11,0.227,0.109,0.0387,195000,-28.311,electronic,Trampoline,"Stilhed, Jacob David",31,https://api.spotify.com/v1/audio-analysis/62Is90S3pFnUxtnhztyuZX
0.0637,109.903,0.382,0.094,0.0783,155697,-18.423,electronic,The Fig Tree,Jakob Ahlbom,35,https://api.spotify.com/v1/audio-analysis/1drE1yyx3iSbTbn55SAGOT
0.0639,120.736,0.235,0.466,0.0781,200360,-24.404,classical,Scheherazade: The Tale of the Kalendar Prince,"Nikolai Rimsky-Korsakov, Lars Hjalmar Joakim",57,https://api.spotify.com/v1/audio-analysis/04eShjKTWijeJJqGnhxpYK
0.0642,165.638,0.263,0.107,0.322,187864,-22.824,classical,Fantas Morbida,"Caterina Barbieri, Kara-Lis Coverdale",32,https://api.spotify.com/v1/audio-analysis/3EmimXCpHQ9PW6FN0ajDeU
0.0647,69.935,0.16,0.108,0.177,152309,-26.427,electronic,The Distance Between Us III,Alfonso Peduto,14,https://api.spotify.com/v1/audio-analysis/0sCt59oICqnXl3S2a6THtR
0.0657,78.071,0.732,0.151,0.939,135385,-26.149,lofi,Sunset Boulevard,Phive O,51,https://api.spotify.com/v1/audio-analysis/7uNB5da4RZLnfWIE8xIQZk
0.0661,77.843,0.171,0.112,0.0393,123000,-25.611,electronic,dvale,bløeme,12,https://api.spotify.com/v1/audio-analysis/3TEKOQtXovbhdFEoHRYegJ
0.0663,75.588,0.137,0.154,0.0596,285008,-18.334,ambient,The Mist: Pt. 1,"Frans Bak, Mari Samuelsen, Hakon Samuelsen, Keld Haaning Ibsen, TrondheimSolistene",20,https://api.spotify.com/v1/audio-analysis/5eFDL7UQbzTIpudZQiis28
0.0669,130.062,0.755,0.108,0.236,47101,-25.988,lofi,Unrushed,LoFi Waiter,45,https://api.spotify.com/v1/audio-analysis/4y5W4FuJra7JYvr10iktxa
0.0669,138.049,0.769,0.105,0.231,104385,-22.258,lofi,fika,mellow fox,53,https://api.spotify.com/v1/audio-analysis/3HcQcCDKDa5a1rRhH7fsPn
0.0696,95.193,0.495,0.119,0.276,179800,-31.384,classical,Dreamy,Hania Rani,57,https://api.spotify.com/v1/audio-analysis/5Sxq3lE3BHAko3mVEr911J
0.0697,75.447,0.528,0.111,0.25,201720,-11.051,folk,The Speed of Life,Malin Pettersen,29,https://api.spotify.com/v1/audio-analysis/42opmht9GJpxaxwMh79oQD
0.0702,78.239,0.528,0.1,0.265,203560,-22.222,blues,Hard Time Killing Floor Blues,Skip James,35,https://api.spotify.com/v1/audio-analysis/3K1I4gBtggUMx9360SkT9w
0.071,146.977,0.159,0.107,0.0602,464293,-27.109,classical,#3,Aphex Twin,60,https://api.spotify.com/v1/audio-analysis/7glKwbR1DyuIuE6XvZvJbQ
0.072,160.113,0.419,0.0959,0.0615,215293,-19.041,electronic,Sand Castle,Taisen,11,https://api.spotify.com/v1/audio-analysis/2xe2tDFUTfVN0XaOPOz1ei
0.0727,129.911,0.482,0.0993,0.37,73719,-21.779,world,闪亮的月亮,浩宇,33,https://api.spotify.com/v1/audio-analysis/36ubPfmLan1RwAHIAX22a8
0.0732,88.092,0.18,0.112,0.0703,256039,-24.359,electronic,Autonomy,"Jakob Ahlbom, Hanna Ekström, Anna Dager",34,https://api.spotify.com/v1/audio-analysis/3lWu0WBPwzuTAhWHk8JE4Z
0.0733,73.954,0.102,0.28,0.0308,537427,-24.133,classical,Barber: Adagio for Strings,"Samuel Barber, Sir Simon Rattle, Berliner Philharmoniker",55,https://api.spotify.com/v1/audio-analysis/1CSaCKPIp2yCIDL3t7Fyau
0.0734,97.917,0.604,0.0684,0.293,160040,-20.326,world,Deha,The Kyoto Nohgaku Kai,18,https://api.spotify.com/v1/audio-analysis/7LXYAACrUjhjZFUEeSqlSj
0.0745,115.856,0.219,0.0789,0.0385,215073,-23.757,electronic,Altitude,Beneath The Mountain,14,https://api.spotify.com/v1/audio-analysis/1dlnJ8vwei1A01CZaUIhOw
0.0746,75.575,0.0816,0.0856,0.036,317933,-25.357,classical,Whilst Great Is Our Poverty,"Cyrillus Kreek, Traditional, Anna-Liisa Eller, Angela Ambrosini, Marco Ambrosini, Vox Clamantis, Jaan-Eik Tulve",27,https://api.spotify.com/v1/audio-analysis/4x0gTKvCwR5gn9yFw0xWWX
0.0748,48.232,0.207,0.0571,0.0385,269861,-22.754,electronic,Deep,Peter Sandberg,37,https://api.spotify.com/v1/audio-analysis/7qt641kuazHzMIn4lbkns5
0.0759,142.767,0.137,0.105,0.0363,180000,-25.74,classical,Media Vita,"Kerensa Briggs, Anna Lapwood, The Chapel Choir of Pembroke College, Cambridge",35,https://api.spotify.com/v1/audio-analysis/4htAzv3rkpAzCjo2pW12id
0.0768,123.193,0.187,0.0911,0.0387,235467,-23.199,classical,There Will Come Soft Rains,"Ēriks Ešenvalds, The Pacific Lutheran Choir Of The West, Richard Nance",29,https://api.spotify.com/v1/audio-analysis/5KCHfR2RGdpieZoQ5NQd5g
0.0786,80.041,0.7,0.112,0.568,72016,-13.826,lofi,Have a Nice Day,LoFi Waiter,46,https://api.spotify.com/v1/audio-analysis/6g7ZDt74S5zNaKNIFllOHk
0.0798,86.126,0.254,0.0734,0.0679,181093,-19.993,electronic,Restore - Instrumental,"Salt Of The Sound, Simon Wester",46,https://api.spotify.com/v1/audio-analysis/3qhPdw0I2VODvWTKZSlk8w
0.0808,61.999,0.22,0.12,0.0345,134535,-24.81,ambient,Chimenarius,Rosa Rogers,45,https://api.spotify.com/v1/audio-analysis/5j0mqk4wJI0HClQOAFWqsE
0.0823,67.238,0.252,0.0857,0.0381,86320,-27.338,electronic,memories,leadwave,70,https://api.spotify.com/v1/audio-analysis/4VkRQSpG16JxrXaVlNyWdX
0.0846,78.633,0.0902,0.0674,0.0345,238787,-20.056,classical,"Requiem in D Minor, K .626: III. Sequentia: 6. Lacrimosa - Amen, appendix","Wolfgang Amadeus Mozart, Franz Xaver Süssmayr, Ensemble Pygmalion, Raphael Pichon",37,https://api.spotify.com/v1/audio-analysis/23uLK8a4YIdHYlkmmqCEaQ
0.0851,129.103,0.307,0.101,0.0388,769213,-20.471,classical,"Piano Concerto in A Minor, Op. 16: I. Allegro molto moderato - Radio Edit","Edvard Grieg, Alexandra Dariescu, Philharmonia Orchestra, Tianyi Lu",45,https://api.spotify.com/v1/audio-analysis/4d1ZlOcZYFcjqNJ5VdautO
0.0859,140.209,0.896,0.109,0.0863,147429,-16.803,lofi,Shifting Sands,G:sson,51,https://api.spotify.com/v1/audio-analysis/4oikNLzA8VDnsEXrsiHQA9
0.0867,129.989,0.696,0.108,0.349,98750,-25.203,pop,Better,sign crushes motorist,73,https://api.spotify.com/v1/audio-analysis/0Z94dtWElamDwU4NrcGoUR
0.0869,144.325,0.687,0.176,0.49,109719,-16.182,world,被遗忘者的故事,浩宇,30,https://api.spotify.com/v1/audio-analysis/3qFt4u4RH5T4JuvvnQV855
0.0902,69.995,0.543,0.104,0.205,167156,-20.406,lofi,Days before,Dino P,52,https://api.spotify.com/v1/audio-analysis/0Yr84Z0J8XdIFgef0Gm4wC
0.0908,173.629,0.219,0.119,0.138,133333,-28.23,lofi,on the edge,Zupa Fitz,53,https://api.spotify.com/v1/audio-analysis/4loxJClOvjpnA67XzbFyNB
0.0909,69.004,0.422,0.0989,0.0981,193958,-23.049,lofi,SoulShower,Bus Topp,52,https://api.spotify.com/v1/audio-analysis/5aeQDI9LxC5Aiuc5Vqo65K
0.0917,70.294,0.24,0.0767,0.0385,217760,-20.167,electronic,Relent,Jakob Ahlbom,16,https://api.spotify.com/v1/audio-analysis/6dnfoFN9ifNOR7AJKlL1VU
0.0917,95.068,0.517,0.108,0.0836,267173,-18.395,jazz,Where We Used to Live,Esbjörn Svensson Trio,50,https://api.spotify.com/v1/audio-analysis/72PqmnVj86bfTnkFiQ9Mx9
